conv_id,context,prompt,speaker_utterance,listener_utterance,exchange_number,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,mimicry,empathy
hit:11786_conv:23573,anticipating,I can't wait for the next Avatar movie to come out. It seems like it was such a long time ago when the first movie came out. I can hardly stay patient any longer.,James Cameron's Avatar. I love sci fi and cant wait to see what happens to the Na'vi next.,Ah yes it has been a long time since that movie came out! It has some of the best CGI ever.,2,0.0035376805,0.021067198,0.97539514,0.0014032942,0.008429343,0.9901674,0,0,0,0.246,-0.3175,-0.092,0.2913333333333333,-0.19933333333333333,0.082,18,21,0.007411101832985878,0.7998096346855164,0.0016551496228203177,0.004130137152969837,0.00014793458103667945,0.00015833541692700237,0.00024338264483958483,0.0003612531872931868,0.1860830932855606,1,1
hit:12029_conv:24059,confident,I studied hard for the test_comma_ I am quite sure that I will get every question correct.,Yes i am. I studied really hard,I hope you do get that perfect score_comma_ you deserve it after all!,2,0.026250843,0.26982072,0.7039284,0.002530844,0.031464066,0.96600515,1,0,0,0.08799999999999997,0.013999999999999985,0.422,0.5963333333333333,-0.082,0.338,7,13,0.00015614570293109864,0.00012054975377395749,0.04340270906686783,0.9544296264648438,0.0003053662076126784,0.0009073939872905612,0.00020513283379841596,0.00041526867426000535,5.781508662039414e-05,1,3
hit:1723_conv:3447,faithful,i am very faithful because my attitude is good,i am very faithful,What are you referring to?,1,0.009011897,0.20461895,0.78636914,0.1280418,0.827415,0.044543177,0,0,1,0.776,-0.334,0.254,0.0,0.0,0.0,4,5,7.548877329099923e-05,5.8731879107654095e-05,4.0089566027745605e-05,1.5336067008320242e-05,0.0001376829168293625,0.0005533951334655285,0.9987486600875854,0.00022722904395777732,0.00014326523523777723,0,1
hit:1557_conv:3115,guilty,I told my kids that there were no sweets when there were.,I told my kids that there were no sweets when there were,had they been eating too many?,1,0.30552286,0.5830256,0.11145157,0.40453827,0.58129704,0.014164624,0,0,2,0.42800000000000005,-0.129,-0.32,0.694,-0.018,0.23,12,6,8.289841207442805e-05,0.00011003495455952361,5.044931094744243e-05,1.0529775863687973e-05,9.051720553543419e-05,0.0002133178641088307,0.9987506866455078,0.00017697511066216975,0.000514536804985255,1,2
hit:8726_conv:17453,excited,My favorite bakery is making donuts in a few hours. I can't wait to get some.,Yes_comma_ I can't wait to get some!,I haven't had any in a while_comma_ but now I suddenly want some!,2,0.002617941,0.02307284,0.97430927,0.088839635,0.3395444,0.571616,0,2,0,-0.03600000000000003,-0.23900000000000002,-0.06899999999999998,0.341,0.152,0.054000000000000006,7,13,0.00010597809887258336,2.6811587304109707e-05,2.9150873160688207e-05,3.2397227187175304e-05,0.0001085967815015465,0.0007761702290736139,0.0004428600368555635,4.972434544470161e-05,0.998428463935852,0,3
hit:6244_conv:12488,devastated,I found a text message on my wife phone. She is cheating on me.,I found a text message on my wife phone. She is cheating on me.,I'm sorry to hear that. Did you confront her about it?,1,0.86248374,0.13147521,0.006041102,0.56061333,0.41866228,0.020724356,2,0,2,0.4808,-0.21280000000000002,-0.07680000000000001,-0.03533333333333333,0.033999999999999996,-0.06533333333333331,14,11,0.00040168428677134216,0.00027038512052968144,8.54751342558302e-05,0.00011553254444152117,0.927395761013031,0.0009602358913980424,0.06980445235967636,0.00045425063581205904,0.0005122407455928624,0,3
hit:7994_conv:15989,terrified,I keep hearing strange noises from underneath my bed at night. I am too scared to look. I am afraid it is the bogeyman.,I don't have a dog and I just moved in the house yesterday. It was listed at 50% off and came with appliances. Maybe there was a reason for it.,Oh sorry about that I thought you had a dog. Well then maybe the noise the some type of critter. Have you checked under the bed today?,2,0.20765983,0.66161084,0.13072935,0.47961658,0.48150304,0.038880363,0,0,2,0.2616,-0.2684,-0.022800000000000008,0.15050000000000002,-0.1595,-0.22174999999999997,30,27,0.0013500245986506343,0.000282153079751879,0.00023203679302241653,0.00010206216393271461,0.06604108959436417,0.8919791579246521,0.038824766874313354,0.0005731993005611002,0.0006155137089081109,1,2
hit:437_conv:874,sad,I am very sad these days.,No. i am sad because of president Trump.,I see. Well_comma_ this is how democracy works and we will have to accept it,2,0.93552566,0.05945724,0.0050170585,0.047711406,0.50130993,0.45097864,0,0,0,0.027999999999999987,0.11399999999999999,0.3466666666666667,0.45519999999999994,-0.184,0.22400000000000003,8,15,0.0018170367693528533,0.0027508067432790995,0.0011316068703308702,0.9495837688446045,0.00010786988423205912,0.004245023243129253,0.0040984866209328175,9.65655708569102e-05,0.036168813705444336,0,3
hit:8996_conv:17992,sad,It was raining all day on my day off. The sky was gray and cloudy and it felt really cold. What a terrible day off,I finally had a day of_comma_ but the weather was terrible and rainy and cold.,aww that's too bad. I hope you got some solid netflix in at least!,1,0.8926122,0.093546316,0.013841473,0.35881573,0.45756057,0.1836237,1,0,0,0.04199999999999998,-0.018666666666666682,-0.06466666666666666,0.146,-0.16933333333333334,0.25,15,14,0.00034337275428697467,0.005334851332008839,0.0058457874692976475,0.9877617359161377,0.00020271126413717866,9.767381561687216e-05,0.00012296631757635623,5.835062256664969e-05,0.0002325368841411546,1,3
hit:11086_conv:22172,impressed,I got a new car that handles better than expected.,A toyota 4runner.,Neat! Did you buy it used or new? It's always a satisfying experience!,2,0.027701722,0.7813679,0.19093034,0.0028939683,0.02153532,0.97557074,0,0,2,0.0,0.0,0.0,0.5456666666666666,0.007999999999999993,0.23033333333333336,3,13,5.072274507256225e-05,0.00015064122271724045,1.6487550965393893e-05,1.5374582289950922e-05,0.00014192629896569997,0.00027685609529726207,0.9990059733390808,0.00012983634951524436,0.0002122353034792468,0,3
hit:9215_conv:18431,trusting,I think i will get the house registered on my name on this monday!!,I bought a new house and i will register it this monday,Nice! Is it your first time buying?,1,0.0048676217,0.46794355,0.5271888,0.002260184,0.08978063,0.9079592,0,0,2,0.3293333333333333,-0.30866666666666664,0.17933333333333334,0.412,0.0069999999999999785,0.31799999999999995,12,7,7.549205474788323e-05,0.0007035378948785365,4.4315922423265874e-05,1.3550748917623423e-05,0.00015772279584780335,0.00023246581258717924,0.9982863068580627,0.0004095136246178299,7.71491540945135e-05,1,3
hit:4074_conv:8148,grateful,My old boss put in a good word for me at a new organization and helped me land a new job.,My boss at my old job was nice enough to put in a good word for me at a new organization and helped me land a higher paying job!,That's awesome! It really pays not to burn bridges_comma_ you never know when someone from your past can help you out like that.,1,0.0016737332,0.022824751,0.97550154,0.008694509,0.05578362,0.9355219,1,0,0,0.5006,-0.1284,0.27440000000000003,0.24625,0.04975000000000001,0.10800000000000001,29,23,0.1718180626630783,0.81485915184021,0.0008853148319758475,0.00975387915968895,0.00039973872480913997,0.000180417497176677,0.00043638210627250373,0.0003916612477041781,0.0012754383496940136,1,3
hit:2380_conv:4761,prepared,I actualy made a list when I went grocery shopping today. I forgot nothing!,I have so many apps_comma_ but I get frustated with technology easily. I think the list thing might work out after all,I'm sorry to hear that. Maybe give it one more try_comma_ and if you continue to like it_comma_ that might be your sign to stick with it. Good luck!,3,0.4549447,0.41161284,0.13344248,0.0066644414,0.12629269,0.8670429,2,0,0,0.41000000000000003,-0.1905,0.142,0.3125454545454546,-0.18854545454545454,-0.05999999999999999,22,29,0.0007084281533025205,6.694702460663393e-05,0.00030822865664958954,0.000739418319426477,0.08407723903656006,0.9075433015823364,0.0052685062400996685,0.0011137775145471096,0.00017416496120858938,1,3
hit:3952_conv:7945,surprised,Won a gift voucher from a survey I completed online,Thanks! No idea actually_comma_ it's for a department store here in Australia,Australia. I hope to go there some day,3,0.006030082,0.257832,0.736138,0.0029478632,0.118531525,0.87852055,0,0,0,0.5109999999999999,-0.046999999999999986,0.10699999999999997,0.43733333333333335,-0.3153333333333333,0.047999999999999994,12,8,0.0005844755214639008,0.0002195469569414854,0.9937094449996948,0.0013882506173104048,0.00022988891578279436,0.0003421829896979034,7.929646380944178e-05,0.002394800540059805,0.001052191131748259,1,3
hit:5784_conv:11568,prepared,I went into that interviewing knowing i could answer any question they threw at me,I went into that interviewing knowing i could answer any question they threw at me,Yeah - do you think it went well then?,1,0.14810349,0.67295456,0.17894201,0.016544754,0.71312755,0.27032766,0,0,2,0.25333333333333335,-0.24266666666666667,0.21866666666666668,0.572,-0.184,0.236,15,9,6.454663525801152e-05,3.925797500414774e-05,6.250593287404627e-05,3.610538624343462e-05,0.0001640653208596632,0.0037440278101712465,0.9953086972236633,0.00042534733074717224,0.00015548137889709324,1,3
hit:258_conv:516,surprised,I was so surprized on the night of my graduation my parents bought me a new car!,It was so geb=nerous and unexpected. Im sure you can give in ways people will love.,You're right_comma_ and I do all of the time. What kind of car did you get?,2,0.02589077,0.20815372,0.76595545,0.035479072,0.8194778,0.14504315,1,1,2,0.3485714285714286,-0.1742857142857143,0.04942857142857142,0.5112,-0.1944,0.24159999999999998,16,16,0.0008380747167393565,8.440176316071302e-05,5.119450725032948e-05,5.265372237772681e-05,0.00026649137726053596,0.0019426175858825445,0.9758431315422058,0.00028812966775149107,0.020633306354284286,1,3
hit:11863_conv:23726,embarrassed,First day of school started out pretty good but then got sort of tough for me. I had a bad class in particular.,School started off with a real bang for me this week. Ugghhh.,oh really? care to tell me what on earth happend?,1,0.036134582,0.24538796,0.7184775,0.69233215,0.29354125,0.0141265765,0,0,1,0.1295,0.057499999999999996,0.22049999999999997,0.35333333333333333,-0.37000000000000005,0.04733333333333334,12,10,9.776357183000073e-05,9.26965512917377e-05,3.2254411053145304e-05,1.737964885251131e-05,0.0003920123854186386,0.0005730309640057385,0.9985374212265015,9.45462888921611e-05,0.00016288171173073351,0,3
hit:7417_conv:14835,sentimental,I get very nostalgic when I think about this time of year. Makes me think of when I was younger,Just being a kid and doing fun summer things,ah yes_comma_ those were the days - the carefree days of summer! Now we just work - LOL!,2,0.0055392142,0.10743095,0.8870299,0.042357698,0.24314998,0.71449226,0,0,0,0.4695,-0.05449999999999999,-0.11249999999999999,0.4896,-0.30920000000000003,0.031200000000000006,9,18,0.00015178692410700023,7.965488475747406e-05,1.1587987501116004e-05,0.0003840403805952519,0.0002581091539468616,0.00040035025449469686,0.0003023800964001566,2.2663869458483532e-05,0.998389482498169,1,3
hit:5079_conv:10158,excited,i cant wait for this weekend!,i cant wait for this weekend!,What is happening this weekend?,1,0.0026391018,0.008949692,0.9884112,0.03752296,0.9130014,0.04947557,0,0,1,0.06799999999999995,-0.20800000000000002,-0.217,0.49,0.154,0.074,6,5,0.00011824880493804812,0.00011210508091608062,3.171337448293343e-05,2.102312100760173e-05,0.00037812578375451267,0.005133213475346565,0.9934054613113403,0.0005681821494363248,0.0002319561899639666,0,1
hit:8729_conv:17458,anticipating,I am looking forward to the winter. I can't wait for the cold.,I can't wait for the cold!,And the snow! I'm excited to start skiing again,2,0.00462419,0.02008056,0.97529525,0.0013718851,0.010439207,0.98818886,0,0,0,-0.378,-0.29500000000000004,-0.388,0.5409999999999999,0.274,0.11349999999999999,6,9,0.0010949966963380575,0.0006660338258370757,0.0004525527765508741,0.016568943858146667,0.0007981573580764234,3.3531203371239826e-05,0.00012292899191379547,0.0012420208659023046,0.9790208339691162,0,2
hit:2648_conv:5297,prepared,I made a birthday cake for my nephew_comma_ and I made sure to have all the ingredients together.,I made a sweet birthday cake for my nephew_comma_ and I was ready with all the ingredients laid out for me.,I bet he was stoked.,1,0.0009248077,0.030670792,0.96840435,0.02846186,0.37961715,0.591921,0,0,0,0.5760000000000001,-0.08833333333333336,-0.08166666666666667,-0.23,0.396,-0.136,21,5,0.0007526968256570399,0.9817453026771545,0.0004390324465930462,0.00013049656990915537,0.00030520479776896536,0.00010241239942843094,5.387529017752968e-05,0.00022474191791843623,0.01624632440507412,0,2
hit:2984_conv:5968,caring,I love spending time and helping oout my grandma,She is so fun to be around too,I bet she really appreciates you,2,0.0020954397,0.015323645,0.98258096,0.0023952585,0.05574716,0.9418575,1,0,0,0.588,0.08300000000000002,0.221,0.15000000000000002,0.198,0.088,8,6,0.006690625566989183,0.030843019485473633,0.880429208278656,0.00046468284563161433,0.0004000620683655143,0.0013213768834248185,0.0007127491990104318,0.07610028237104416,0.0030380613170564175,1,1
hit:2238_conv:4477,devastated,I was diagnosed with stage 4 cancer.,I was diagnosed with stage four cancer yesterday. The doctor told me I have less than a month to live.,Are you serious? That is extremely terrible news to hear. :(,1,0.897388,0.092477106,0.010134876,0.9696788,0.026620338,0.0037008342,1,0,0,0.13257142857142856,-0.13571428571428573,0.02457142857142857,0.03560000000000001,0.256,0.2652,20,11,7.58807800593786e-05,0.00025778351118788123,3.179837949573994e-05,1.4043107512407005e-05,0.000419835327193141,0.0020452653989195824,0.9967286586761475,0.00018627360987011343,0.00024038951960392296,0,3
hit:388_conv:776,confident,One time I was going to a court hearing against my former place of employment to repeal a decision made to cancel my unemployment. I knew I would win because I had so much evidence against them and their shoddy work practices.,Yes_comma_ I actually ended up winning it and they gave me 6 months of unemployment pay.,That is great - have you found another job yet?,2,0.011951828,0.23951882,0.7485293,0.0021613725,0.028622463,0.9692162,1,0,2,0.02119999999999999,-0.018000000000000006,0.10880000000000001,0.6566666666666667,0.10133333333333334,0.3446666666666667,16,10,7.751227531116456e-05,0.004099834244698286,8.483079727739096e-05,2.869618037948385e-05,0.00015291637100744992,0.00011604476458160207,0.9947906732559204,0.0005612042732536793,8.833694300847128e-05,0,1
hit:6285_conv:12571,confident,i went into that interviewing knowing i was going to answer anything they threw at me,i aced it,Awesome. Great job. What kind of job is it?,2,0.01038667,0.15812078,0.83149254,0.008072554,0.02663759,0.96528983,1,0,2,0.0,0.0,0.0,0.6975999999999999,0.15360000000000001,0.5012000000000001,3,9,0.0004573586629703641,0.20663435757160187,0.00025659200036898255,6.395010132109746e-05,0.00047313779941760004,0.0016378292348235846,0.7882247567176819,0.0018335339846089482,0.00041846593376249075,0,3
hit:11264_conv:22528,confident,I remember going to State Football Championship. I told my teammates on the bus before we got off that if anybody isn't ready to leave this field with the trophy stay on the bus. The whole bus was quiet. The bus driver looked at me and said I think you guys need the listen to him he doesn't look like he's playing. We eventually won that game .,My Junior year in high school we made it to the state championship in football. The coach would let the captains say a few motivational words before we got off the bus. So he called me to say something. I told my teammates that if they didn't plan on winning the trophy don't get off the bus then I sat down.,That's not a bad response_comma_ how did the team take it?,1,0.14795241,0.6600532,0.19199441,0.022527216,0.2873776,0.6900952,0,0,2,0.3134545454545455,-0.0016363636363636378,0.20718181818181813,0.138,0.0615,-0.0595,61,11,6.655453034909442e-05,6.407186447177082e-05,2.0357712855911814e-05,2.6745039576780982e-05,0.0003009138454217464,0.0007360591553151608,0.9981591105461121,7.835715223336592e-05,0.0005477825179696083,1,2
hit:3566_conv:7133,grateful,My parents were able to lend me some money to finish college when I was going through some hard times.,Yes_comma_ it was. It was a life changer that got me on my feet so I could be able to enjoy life.,Congratulations on graduating college and I wish you the very best.,2,0.003743568,0.065233424,0.93102306,0.0011059546,0.00885624,0.9900378,1,0,0,0.5513333333333333,0.08800000000000001,0.343,0.6126666666666667,0.22,0.4066666666666667,22,11,8.081350097199902e-05,0.00047586800064891577,0.00011558943515410647,3.554466456989758e-05,0.0001524487743154168,7.910816202638671e-05,0.00012055401020916179,0.9987943172454834,0.00014563891454599798,1,3
hit:322_conv:644,hopeful,I pray I make the soccer team this season.,Yes_comma_ everyday for two hours.,Do you think that's enough?,2,0.029389625,0.81138885,0.15922146,0.11409169,0.83818966,0.047718722,0,0,1,0.208,-0.4286666666666667,-0.19200000000000003,0.572,-0.184,0.236,5,5,6.443575693992898e-05,6.742944242432714e-05,3.209755232091993e-05,2.4022541765589267e-05,0.00020319446048233658,0.002230064244940877,0.9970455765724182,0.00018805752915795892,0.0001451846765121445,0,3
hit:5016_conv:10032,disgusted,the way people act towards our country is disgraceful,its a shame the way some people act towards the U.S,I agree. I wish all the countries would get along. No need to be mean to each other.,1,0.96013474,0.037544977,0.0023202465,0.08139484,0.4883064,0.43029878,1,0,0,-0.10000000000000002,0.024499999999999994,-0.095,0.307,-0.119,0.08825,11,18,0.998573899269104,0.00046458173892460763,0.0001723617606330663,0.0002187639329349622,3.99110940634273e-05,5.479749233927578e-05,9.55765281105414e-05,0.00013922652578912675,0.00024091839441098273,0,3
hit:455_conv:910,joyful,I was joyful when my grandparents shared the gospel with me.,I guess I am nostalgic now.,What your grand father did to you was very special.,2,0.020189144,0.41090518,0.56890565,0.008215423,0.14678597,0.8449986,1,0,0,0.098,-0.186,-0.374,0.7026666666666666,0.11666666666666665,0.628,6,10,0.0008296582964248955,0.00038934522308409214,9.13145559024997e-05,8.084753062576056e-05,0.0015652211150154471,0.003347941907122731,0.19360676407814026,0.0004378595040179789,0.799651026725769,0,1
hit:1214_conv:2428,afraid,There's been noise at my door every night at the same time. I check and there isn't anything.,There's been noise at my door every night at the same time. I check and there isn't anything.,Maybe someone is playing a trick on you,1,0.60304755,0.36855176,0.028400613,0.5630803,0.4242004,0.012719365,0,0,0,0.013599999999999998,-0.07680000000000001,-0.03040000000000002,0.084,0.4,-0.182,18,8,0.0004128442669752985,0.0007097843335941434,9.144412615569308e-05,4.143923069932498e-05,0.001170748844742775,0.9961748123168945,0.001077495631761849,0.0002243805502075702,9.704607509775087e-05,0,1
hit:9417_conv:18834,devastated,My cat jumped up on the mantle and destroyed my mothers old vase. I am so distraught because that vase is over 50 years old.,It broke apart into many pieces. Its been in the family for so long.,I am sorry to hear that but luckily noone got hurt.,2,0.5910705,0.36974686,0.039182704,0.42243424,0.43277627,0.14478946,2,0,0,0.19999999999999998,-0.21450000000000002,-0.03850000000000001,-0.18133333333333335,0.042666666666666665,-0.36866666666666664,14,11,0.00011896587966475636,0.00024221913190558553,2.3423290258506313e-05,0.00013979998766444623,0.9980979561805725,0.00011188403732376173,0.0003690992307383567,0.00020644198230002075,0.0006902066525071859,0,1
hit:469_conv:939,nostalgic,Whenever I hear certain songs_comma_ it brings back so many memories. Mostly of when I was young and dumb staying up late with friends.,Yeah_comma_ I guess that's fair. It happens all the time to me too. Sometimes makes me wish I was reliving those moments but I don't think I would really want to go back..,I know what you mean. However_comma_ the older I get the more I want to go back LOL.,2,0.56745166,0.36657876,0.065969616,0.014681995,0.19758283,0.7877352,1,2,0,0.27509090909090916,-0.09054545454545453,0.046,0.18800000000000003,-0.04733333333333334,0.12299999999999996,33,18,0.9981364011764526,0.0007007726817391813,0.00024958490394055843,0.00012864706513937563,2.765094905043952e-05,6.736320938216522e-05,6.513375410577282e-05,9.638362826080993e-05,0.0005280817858874798,1,3
hit:868_conv:1737,furious,My neighbor is like 90 years old and really shouldn't be driving anything not even lawnmower. He hit my work truck and busted a tail light last night and my blood is boiling!,My neighbor is like 90 years old and really shouldn't be driving anything not even lawnmower. He hit my work truck and busted a tail light last night and my blood is boiling!,LOL that is sorta funny though. I can just picture this.,1,0.9708382,0.026320156,0.0028416873,0.018313603,0.17816995,0.80351645,0,0,0,0.018142857142857134,-0.030142857142857155,-0.021285714285714293,0.5293333333333333,-0.14800000000000002,-0.011999999999999997,33,11,0.00023453531321138144,0.9980783462524414,0.00014839092909824103,0.0002690877008717507,0.00019037822494283319,3.018493043782655e-05,4.672900104196742e-05,0.0008492241613566875,0.00015313054609578103,1,1
hit:2268_conv:4536,excited,I went to go visit my sister in Vegas. Leading up to the trip_comma_ I was counting down the days_comma_ shopping for clothes to take_comma_ and making plans.,I went to go visit my sister in Vegas last month.,That would be a great time. What did you do?,1,0.0048443386,0.7739014,0.22125429,0.003453359,0.052929264,0.9436174,0,0,1,0.358,-0.28159999999999996,-0.0816,0.36250000000000004,-0.04349999999999999,0.19099999999999998,11,10,4.313529279897921e-05,0.00037994130980223417,1.864459591160994e-05,2.4073633539956063e-05,9.857612167252228e-05,0.0002654189302120358,0.9989423155784607,4.210669794701971e-05,0.00018574253772385418,1,3
hit:2204_conv:4408,terrified,I walked up on a snake in my yard a few days ago.,I walked up on a snake in my yard.,oh man how did you get it out,2,0.39230788,0.5711275,0.036564656,0.32857785,0.60918915,0.062233005,0,0,0,-0.256,-0.07400000000000001,-0.102,0.48,0.188,0.334,9,8,0.00010682221181923524,6.260893860599026e-05,1.7348391338600777e-05,2.8065758669981733e-05,4.382800034363754e-05,0.0001550935849081725,0.0004235621599946171,1.895123568829149e-05,0.9991436004638672,0,1
hit:9842_conv:19685,sad,The doctor recommended hospice for my grandad today. Today was not a good day.,Today wasnt a good day,Why was it not a good day? What happened?,1,0.95613134,0.03854218,0.0053264676,0.9504097,0.046579093,0.0030112679,0,0,1,0.642,-0.37133333333333335,-0.14333333333333334,0.657,-0.363,-0.077,5,9,8.40878565213643e-05,4.028236071462743e-05,3.7690864701289684e-05,2.1929752620053478e-05,0.0004819585883524269,0.0003345515870023519,0.9984690546989441,0.00024208931426983327,0.00028833799296990037,1,3
hit:6547_conv:13094,surprised,I bought a book online last week. The company made a mistake and sent me the whole series by accident. I was pleasantly surprised by this.,I bought the first book in a series online last weke. The company messed up and sent me the whole series by accident. I was pleasntly surprised by this.,That is a nice surprise! Did you get charged more later?,1,0.5373242,0.3295195,0.13315631,0.0014458187,0.018490426,0.9800638,0,0,2,0.28475,0.029250000000000012,0.11974999999999995,0.6966666666666667,0.274,0.25266666666666665,29,11,7.195026410045102e-05,0.0030587115325033665,3.026249396498315e-05,2.589065843494609e-05,0.00024668604601174593,0.00010526146070333198,0.9960349202156067,0.0001535401534056291,0.00027283819508738816,1,1
hit:6142_conv:12244,embarrassed,There was this one time I was invited to my friends birthday party. We were all about to walk in the house and I ran smack into the glass door. It was very clean. Later on I won the door prize,Once when I was younger I went to a friends 16th birthday and had a crazy experiene happen,What happened?,1,0.037007827,0.58724725,0.3757449,0.29183358,0.6705021,0.037664346,0,0,1,0.354,0.38500000000000006,0.009999999999999998,0.0,0.0,0.0,18,2,7.134998304536566e-05,4.5371369196800515e-05,2.816675441863481e-05,3.0093357054283842e-05,0.000352593808202073,0.0016246570739895105,0.9975036978721619,0.00019195010827388614,0.00015209590492304415,0,3
hit:11439_conv:22879,prepared,Last winter a big snow storm was approaching. I had to rush around to get the final stuff and the snow had already started.,Last winter a big snow storm was approaching. I had to rush around to get the final stuff and the snow had already started.,Were you able to get all the things you needed in time,1,0.516846,0.41904232,0.06411171,0.06291911,0.85993063,0.07715017,0,0,2,0.15420000000000003,0.10219999999999999,-0.010399999999999998,0.3024,-0.22160000000000002,0.21000000000000002,24,12,0.00020891704480163753,0.0001827235973905772,1.5646037354599684e-05,2.3413302187691443e-05,1.6962780136964284e-05,3.013722198375035e-05,0.0001580801181262359,6.925028719706461e-05,0.9992948770523071,0,2
hit:8043_conv:16086,impressed,I saw a guy convince someone to give them there phone,nope i was very surprised by how good of a con man he was,Yea_comma_ my phone is pretty expensive. Im not giving my phone to anybody,2,0.26473078,0.44531074,0.28995845,0.78253114,0.19356968,0.023899127,0,1,0,0.318,0.306,9.25185853854297e-18,0.40066666666666667,-0.17033333333333334,-0.005333333333333333,14,13,0.0034254449419677258,0.12999208271503448,6.97127979947254e-05,0.016579004004597664,0.011796068400144577,0.10359484702348709,0.17363810539245605,0.003177839331328869,0.5577269196510315,0,3
hit:10843_conv:21686,confident,I remember how very strong I felt when I proposed to my wife that she would accept and make me very happy,I was rather cheesy and proposed to her on christmas,I bet it was really special though! Christmas is such a beautiful time of year. When are you getting married?,2,0.6058814,0.34488434,0.049234245,0.0011292127,0.012216934,0.98665386,1,0,2,0.42900000000000005,-0.009000000000000001,-0.08000000000000002,0.39514285714285713,0.021714285714285717,0.19342857142857145,10,20,0.00021121518511790782,0.002640888560563326,0.0001510195288574323,1.0865589501918294e-05,0.00043673935579136014,0.000294165889499709,0.9948425889015198,0.0001981375098694116,0.0012144433567300439,1,3
hit:8233_conv:16466,proud,I had an accident that broke one of my ankles and recovery has been rough. Recently_comma_ I broke my record for the longest walk I've taken since the accident.,Thanks! It's weird because I never really wanted to run or anything before_comma_ but when I realized I might never be able to really run like I used to could_comma_ it really bummed me out.,I guess that could make you regret even the things you never thought og,2,0.90506613,0.08334728,0.011586502,0.698731,0.2782878,0.02298122,0,0,0,0.10425000000000001,0.07374999999999998,-0.07025,0.11320000000000001,-0.18280000000000002,-0.1664,35,14,0.012365429662168026,0.07112845033407211,0.00015537664876319468,0.00041505240369588137,5.3831998229725286e-05,0.0005773567827418447,0.0035560866817831993,0.0004659455444198102,0.9112824201583862,0,1
hit:211_conv:422,anticipating,Shortly after I got married_comma_ my wife and I decided that we wanted to have kids. When we found out she was pregnant_comma_ we couldn't wait to find out if we were having a boy or a girl.,When my wife and I got married_comma_ we knew we wanted to have kids. When we found out that we were expecting_comma_ the only thing on our mind for the longest time was if we were having a boy or a girl.,What exciting news! Did you find out ahead of time what the gender of the baby was?,1,0.037782606,0.6352179,0.32699955,0.001487642,0.043947157,0.95456517,0,0,2,0.372,-0.14755555555555555,-0.030222222222222223,0.484,-0.015428571428571427,0.23628571428571424,42,17,9.09047230379656e-05,6.471820961451158e-05,2.838952605088707e-05,2.6803967557498254e-05,0.0005955866072326899,0.0009356744703836739,0.9967796206474304,0.0001130014134105295,0.0013652956113219261,1,3
hit:7955_conv:15914,annoyed,I was stuck in traffic the other day. This guy thought he was more important and flew past us in the emergency lane.,It does_comma_ but I guess I'm also kinda used to it. But I'm sitting there_comma_ just minding my own business_comma_ and this guy decides he's more important than anyone else. And he flies up the emergency lane beside me_comma_ completely blocking any emergency vehicles that may need to use it.,Wow he sounds like jerk!,2,0.47933206,0.43116578,0.08950224,0.9256289,0.06341253,0.010958599,0,0,0,0.104375,0.002750000000000013,-0.016499999999999997,0.11866666666666666,0.07066666666666667,-0.2786666666666667,50,5,0.00025152991292998195,0.9981991648674011,0.0001741464511724189,0.0003367166209500283,9.623922960599884e-05,6.350660260068253e-05,5.282807251205668e-05,0.0007670106715522707,5.893037814530544e-05,1,2
hit:11285_conv:22570,anxious,I went to the dentist yesterday to have a cavity filled. I was extremely nervous about going after being told that it was close to my nerve.,Yes I had to get a filling in my very back tooth. THe dentist said I had a very deep cavity and to raise my hand if I started to feel anything because it was very close to my nerve. I was scared the whole time.,That sounds scary! I always avoid going to the dentist until I absolutely have to. I know that's pretty bad!,2,0.8689816,0.12233878,0.008679707,0.93363065,0.058790818,0.0075785164,0,2,0,0.01533333333333333,-0.0548,-0.026133333333333335,-0.0005714285714285719,0.18257142857142855,0.034571428571428565,46,20,0.3089650869369507,0.6853386163711548,0.002891898388043046,0.0007330223452299833,0.00010560025839367881,0.0003516455471981317,0.00016939450870268047,0.0009069992229342461,0.000537674583029002,0,3
hit:7581_conv:15162,caring,i loved taking care of my sisters pet the other day,i loved taking care of my sisters pet the other day,That's nice! What kind of pet was it?,1,0.002431763,0.010222212,0.987346,0.0013100711,0.02404635,0.9746436,1,0,2,0.546,-0.3426666666666667,-0.13433333333333333,0.8153333333333332,-0.3273333333333333,0.04866666666666667,11,8,6.921183376107365e-05,0.0011369980638846755,1.9964110833825544e-05,1.6638807210256346e-05,0.00023489410523325205,0.00018526003987062722,0.9979696869850159,0.0001303727040067315,0.00023693018010817468,1,2
hit:4979_conv:9959,surprised,My boyfriend just turned around the other day and proposed to me while we were taking a walk!,My boyfriend just turned around the other day and proposed to me while we were taking a walk!,You must be the luckiest girl on earth,1,0.006162483,0.33645615,0.65738136,0.0019138348,0.010118934,0.9879672,0,0,0,0.298,-0.17880000000000001,-0.10879999999999998,0.3833333333333333,-0.13533333333333333,0.2713333333333333,18,8,0.0002291031851200387,0.06728225201368332,0.00021193610155023634,0.00015828671166673303,0.0005847844295203686,9.998452878789976e-05,0.0001998993830056861,0.9310789704322815,0.0001547976426081732,1,1
